FCSUBTYPE,FCSUBTYPE_desc,STYLE_NAME,FULL_NAME,DATEFEATURECREATED,DATEFEATUREMODIFIED,ACCESSLEVEL,METADATAID,FEATURETEXT,NAMEID,GLOBALID,BUILDINGTYPE,BUILDINGTYPE_desc,HEIGHT,CAPTUREMETHOD,CAPTUREMETHOD_desc,DATASOURCE,DATASOURCE_desc,PLANACCURACY,SPATIALRELIABILITYDATE,ATTRIBUTERELIABILITYDATE,TARGETDISPLAYSCALE,TARGETDISPLAYSCALE_desc,DATACUSTODIAN,DATACUSTODIAN_desc,gx_id
-98,,BuildingPolygon,,16/02/2007,08/06/2012,0,100532,,-98,{E8B92C02-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,23/11/2007,23/11/2007,25000,1:25000,3,LANDGATE,153
-98,,BuildingPolygon,,16/02/2007,26/09/2012,0,101352,,-98,{E9B666F6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1530
-98,,BuildingPolygon,,16/02/2007,16/11/2007,0,463,,-98,{E9B67150-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,14/03/1988,14/03/1988,25000,1:25000,3,LANDGATE,1531
-98,,BuildingPolygon,,16/02/2007,15/06/2012,0,100624,,-98,{E9B6793E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/10/2010,01/10/2010,20000,1:20000,3,LANDGATE,1532
-98,,BuildingPolygon,,16/02/2007,26/09/2012,0,101352,,-98,{E9B6841A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1533
-98,,BuildingPolygon,,16/02/2007,26/09/2012,0,101352,,-98,{E9B69F0E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1534
-98,,BuildingPolygon,,16/02/2007,26/09/2012,0,101352,,-98,{E9B6B214-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1535
-98,,BuildingPolygon,,16/02/2007,26/09/2012,0,101352,,-98,{E9B6BD36-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1536
-98,,BuildingPolygon,,16/02/2007,26/09/2012,0,101352,,-98,{E9B6C510-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1537
-98,,BuildingPolygon,,16/02/2007,26/09/2012,0,101352,,-98,{E9B6D032-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1538
-98,,BuildingPolygon,,16/02/2007,26/09/2012,0,101352,,-98,{E9B6D7F8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1539
-98,,BuildingPolygon,,16/02/2007,,0,464,,-98,{E8B96EE2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,28/10/1994,28/10/1994,25000,1:25000,3,LANDGATE,154
-98,,BuildingPolygon,,16/02/2007,,0,469,,-98,{E9B71DB2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/02/1997,01/02/1997,25000,1:25000,3,LANDGATE,1540
-98,,BuildingPolygon,,16/02/2007,,0,469,,-98,{E9B730B8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/02/1997,01/02/1997,25000,1:25000,3,LANDGATE,1541
-98,,BuildingPolygon,,16/02/2007,,0,469,,-98,{E9B810FA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/02/1997,01/02/1997,25000,1:25000,3,LANDGATE,1542
-98,,Silo,,16/02/2007,27/08/2012,0,101346,,-98,{E9B85240-28DA-11DF-B0B6-001E0B884B88},46,Silo,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/09/2010,22/09/2010,50000,1:50000,3,LANDGATE,1543
-98,,BuildingPolygon,,16/02/2007,14/05/2008,0,908,,-98,{E9B85D44-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2008,01/01/2008,20000,1:20000,3,LANDGATE,1544
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E9B877D4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1545
-98,,BuildingPolygon,,16/02/2007,06/09/2012,0,101072,,-98,{E9B88242-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/04/2010,27/04/2010,50000,1:50000,3,LANDGATE,1546
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E9B89534-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1547
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E9B89D04-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1548
-98,,BuildingPolygon,,16/02/2007,06/09/2012,0,101072,,-98,{E9B8AFD8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/04/2010,27/04/2010,50000,1:50000,3,LANDGATE,1549
-98,,BuildingPolygon,,16/02/2007,,0,464,,-98,{E8B9795A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,28/10/1994,28/10/1994,25000,1:25000,3,LANDGATE,155
-98,,BuildingPolygon,,16/02/2007,02/08/2012,0,101072,,-98,{E9B8BAE6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/04/2010,27/04/2010,50000,1:50000,3,LANDGATE,1550
-98,,BuildingPolygon,,16/02/2007,27/08/2012,0,101346,,-98,{E9B8C36A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/09/2010,22/09/2010,50000,1:50000,3,LANDGATE,1551
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E9B8CDCE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1552
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E9B8EB88-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1553
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E9B9114E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1554
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E9B9415A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1555
-98,,BuildingPolygon,,16/02/2007,11/09/2008,0,907,,-98,{E9B9666C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1556
-98,,BuildingPolygon,,16/02/2007,01/04/2010,0,910,,-98,{E9B978BE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/01/2010,01/01/2010,25000,1:25000,3,LANDGATE,1557
-98,,BuildingPolygon,,16/02/2007,16/09/2008,0,907,,-98,{E9B9814C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1558
-98,,BuildingPolygon,,16/02/2007,24/09/2012,0,100712,,-98,{E9B98BA6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,12/06/2010,12/06/2010,50000,1:50000,3,LANDGATE,1559
-98,,BuildingPolygon,,16/02/2007,,0,464,,-98,{E8B9955C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,28/10/1994,28/10/1994,25000,1:25000,3,LANDGATE,156
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E9B99DE4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1560
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E9B9A5AA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1561
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9B9D85E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1562
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9B9E042-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1563
-98,,Silo,,16/02/2007,14/06/2012,0,101096,,-98,{E9B9FCC6-28DA-11DF-B0B6-001E0B884B88},46,Silo,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1564
-98,,BuildingPolygon,,16/02/2007,21/10/2009,0,909,,-98,{E9BA1710-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2009,01/01/2009,20000,1:20000,3,LANDGATE,1565
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9BA293A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1566
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9BA57F2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1567
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101096,,-98,{E9BA8EB6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1568
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9BAA8CE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1569
-98,,BuildingPolygon,,16/02/2007,10/05/2012,0,100685,,-98,{E8BA07A8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,24/01/2010,24/01/2010,25000,1:25000,3,LANDGATE,157
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9BACD4A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1570
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9BAE8E8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1571
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101241,,-98,{E9BAF338-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,03/06/2010,03/06/2010,50000,1:50000,3,LANDGATE,1572
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9BB1912-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1573
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101096,,-98,{E9BB34C4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1574
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9BB3FC8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1575
-98,,BuildingPolygon,,16/02/2007,02/07/2012,0,100702,,-98,{E9BD187A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,26/02/2008,26/02/2008,50000,1:50000,3,LANDGATE,1576
-98,,BuildingPolygon,,16/02/2007,02/07/2012,0,101239,,-98,{E9BE867E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,03/06/2010,03/06/2010,25000,1:25000,3,LANDGATE,1577
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101241,,-98,{E9BEE3E4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,03/06/2010,03/06/2010,50000,1:50000,3,LANDGATE,1578
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9BFE3CA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1579
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E8BA127A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,158
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9BFEBA4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1580
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9C04C3E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1581
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9C1F71E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1582
-98,,BuildingPolygon,,16/02/2007,29/01/2009,0,906,,-98,{E9C27A18-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2006,01/01/2006,20000,1:20000,3,LANDGATE,1583
-98,,BuildingPolygon,,16/02/2007,30/01/2009,0,906,,-98,{E9C281F2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2006,01/01/2006,20000,1:20000,3,LANDGATE,1584
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101241,,-98,{E9C29412-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,03/06/2010,03/06/2010,50000,1:50000,3,LANDGATE,1585
-98,,BuildingPolygon,,16/02/2007,05/06/2012,0,100614,,-98,{E9C45982-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,04/05/2010,04/05/2010,100000,1:100000,3,LANDGATE,1586
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9C4A48C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1587
-98,,BuildingPolygon,,16/02/2007,,0,452,,-98,{E9C558B4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,04/03/1999,04/03/1999,25000,1:25000,3,LANDGATE,1588
-98,,BuildingPolygon,,16/02/2007,02/10/2012,0,101368,,-98,{E9C57DF8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,08/03/2012,08/03/2012,25000,1:25000,3,LANDGATE,1589
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,100674,,-98,{E8BA1C98-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,159
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9C7FDB2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1590
-98,,BuildingPolygon,,16/02/2007,15/06/2012,0,100908,,-98,{E9C93A2E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,01/11/2010,01/11/2010,25000,1:25000,3,LANDGATE,1591
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9C96A62-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1592
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9C97D40-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1593
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E9C9B8C8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1594
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9C9CC14-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1595
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9C9F9F0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1596
-98,,BuildingPolygon,,16/02/2007,02/10/2012,0,101368,,-98,{E9CA8032-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,08/03/2012,08/03/2012,25000,1:25000,3,LANDGATE,1597
-98,,BuildingPolygon,,16/02/2007,,0,452,,-98,{E9CAA65C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,04/03/1999,04/03/1999,25000,1:25000,3,LANDGATE,1598
-98,,BuildingPolygon,,16/02/2007,,0,452,,-98,{E9CACC4A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,04/03/1999,04/03/1999,25000,1:25000,3,LANDGATE,1599
-98,,BuildingPolygon,,16/02/2007,01/10/2013,0,101607,,-98,{E8A80FB2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,29/07/2012,29/07/2012,50000,1:50000,3,LANDGATE,16
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E8BA274C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,160
-98,,BuildingPolygon,,16/02/2007,28/11/2012,0,100913,,-98,{E9CB0F48-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,03/02/2011,03/02/2011,50000,1:50000,3,LANDGATE,1600
-98,,BuildingPolygon,,16/02/2007,02/10/2012,0,101352,,-98,{E9CB4774-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,09/01/2012,09/01/2012,25000,1:25000,3,LANDGATE,1601
-98,,BuildingPolygon,,16/02/2007,28/11/2012,0,100913,,-98,{E9CB6D58-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,03/02/2011,03/02/2011,50000,1:50000,3,LANDGATE,1602
-98,,BuildingPolygon,,16/02/2007,02/10/2012,0,101368,,-98,{E9CBE80A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,08/03/2012,08/03/2012,25000,1:25000,3,LANDGATE,1603
-98,,BuildingPolygon,,16/02/2007,28/11/2012,0,100913,,-98,{E9CC1762-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,03/02/2011,03/02/2011,50000,1:50000,3,LANDGATE,1604
-98,,BuildingPolygon,,16/02/2007,28/11/2012,0,100937,,-98,{E9CC3BD4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,08/11/2010,08/11/2010,50000,1:50000,3,LANDGATE,1605
-98,,BuildingPolygon,,16/02/2007,,0,452,,-98,{E9CC6014-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,04/03/1999,04/03/1999,25000,1:25000,3,LANDGATE,1606
-98,,BuildingPolygon,,16/02/2007,,0,452,,-98,{E9CC845E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,04/03/1999,04/03/1999,25000,1:25000,3,LANDGATE,1607
-98,,BuildingPolygon,,16/02/2007,10/05/2012,0,101263,,-98,{E9CD6298-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/12/2011,01/12/2011,25000,1:25000,3,LANDGATE,1608
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E9CD6A68-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1609
-98,,BuildingPolygon,,16/02/2007,10/05/2012,0,100865,,-98,{E8BA2F62-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,03/11/2010,03/11/2010,25000,1:25000,3,LANDGATE,161
-98,,BuildingPolygon,,16/02/2007,06/08/2012,0,101312,,-98,{E9CDD638-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1610
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E9CDDEBC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1611
-98,,BuildingPolygon,,16/02/2007,21/08/2012,0,101312,,-98,{E9CDF0F0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1612
-98,,BuildingPolygon,,16/02/2007,06/08/2012,0,101312,,-98,{E9CDFBE0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1613
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,100674,,-98,{E9CE03BA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1614
-98,,BuildingPolygon,,16/02/2007,06/08/2012,0,101312,,-98,{E9CE0E0A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1615
